cell_id,Longitude,Latitude,population,average_infected,geometry
-8.692880790244224e+18,-2.2677236,53.5283102,133.0,1.0,POINT (-252441.8350357846 7081325.22364189)
-8.685237230257101e+18,-2.2450337,53.5175729,59.0,2.0,POINT (-249916.0069205005 7079314.678599004)
-8.674258913961474e+18,-2.2333496,53.5868065,76.0,2.0,POINT (-248615.3388538731 7092287.539823143)
-8.67151610681658e+18,-2.2746727,53.4366121,152.0,31.0,POINT (-253215.4053142733 7064171.25692449)
-8.661713996395909e+18,-2.2691579,53.5166221,49.0,1.0,POINT (-252601.5005821076 7079136.667131147)
-8.652780654463675e+18,-2.2744988,53.4096469,48.0,19.0,POINT (-253196.046856143 7059133.920567767)
-8.649086465147136e+18,-2.2059884,53.5518024,60.0,1.0,POINT (-245569.5040020966 7085725.884888935)
-8.643949532621178e+18,-2.2378965,53.5894941,40.0,2.0,POINT (-249121.4974467628 7092791.565519497)
-8.63444499612416e+18,-2.2796731,53.510306,14.0,3.0,POINT (-253772.0472927774 7077954.250398771)
-8.634056816571482e+18,-2.2687425,53.4510073,47.0,7.0,POINT (-252555.2584688281 7066861.715570657)
-8.627272483110715e+18,-2.2524781,53.5013782,131.0,6.0,POINT (-250744.713739102 7076283.206267728)
-8.606497867196689e+18,-2.2717368,53.4483039,70.0,13.0,POINT (-252888.5824204623 7066356.381373358)
-8.604348204349347e+18,-2.1987708,53.6219233,39.0,1.0,POINT (-244766.0444413812 7098875.784086119)
-8.60330854372324e+18,-2.2566422,53.4420454,48.0,2.0,POINT (-251208.2592339417 7065186.631992487)
-8.601682839641045e+18,-2.2778123,53.4563796,101.0,5.0,POINT (-253564.9039868229 7067866.030517189)
-8.600001958700941e+18,-2.2718057,53.45909,18.0,1.0,POINT (-252896.2523328516 7068372.76958557)
-8.592791148483678e+18,-2.2597025,53.4501284,102.0,12.0,POINT (-251548.9302714404 7066697.423284896)
-8.584255067675725e+18,-2.2432114,53.4627471,72.0,1.0,POINT (-249713.1494149946 7069056.555894054)
-8.580943287932781e+18,-2.2363758,53.5876994,71.0,3.0,POINT (-248952.2138970896 7092454.988471835)
-8.579563862273308e+18,-2.2915877,53.4887053,63.0,1.0,POINT (-255098.3744997162 7073911.784290737)
-8.571830281014684e+18,-2.2782359,53.5210955,92.0,1.0,POINT (-253612.058919975 7079974.224563214)
-8.559598611388451e+18,-2.2731963,53.4411098,101.0,16.0,POINT (-253051.0532177365 7065011.777816671)
-8.550859544003586e+18,-2.2597134,53.4519261,62.0,7.0,POINT (-251550.1436538023 7067033.469975774)
-8.54771154579796e+18,-2.2450649,53.5229658,20.0,1.0,POINT (-249919.4800883506 7080324.428199912)
-8.543844522404549e+18,-2.2031637,53.5922546,73.0,1.0,POINT (-245255.059834261 7093309.296069659)
-8.542893102431804e+18,-2.2271384,53.5553594,96.0,4.0,POINT (-247923.911233744 7086392.410556444)
-8.538073572989229e+18,-2.2737808,53.5318919,60.0,3.0,POINT (-253116.1194556862 7081996.005540035)
-8.535425123815438e+18,-2.2732887,53.4554912,72.0,4.0,POINT (-253061.3391379838 7067699.94141153)
-8.535380428958729e+18,-2.2779474,53.4770528,61.0,5.0,POINT (-253579.9432490218 7071731.930306192)
-8.531744546091261e+18,-2.2451012,53.5292576,12.0,1.0,POINT (-249923.52098556 7081502.647492262)
-8.523066058572685e+18,-2.2525155,53.50767,240.0,11.0,POINT (-250748.8770877511 7077460.825449577)
-8.516724301628638e+18,-2.2612745,53.4609112,59.0,8.0,POINT (-251723.9245105505 7068713.281111293)
-8.513949159690992e+18,-2.2792297,53.4428935,20.0,2.0,POINT (-253722.6882338413 7065345.136630958)
-8.509657745209662e+18,-2.2435204,53.5166771,84.0,6.0,POINT (-249747.5471350163 7079146.964277782)
-8.505769374084876e+18,-2.2297238,53.4753577,321.0,2.0,POINT (-248211.7166493664 7071414.874799523)
-8.501863413880826e+18,-2.2497486,53.5499213,71.0,2.0,POINT (-250440.8671863993 7085373.419083782)
-8.50102070267027e+18,-2.2526225,53.5256466,56.0,2.0,POINT (-250760.7882723909 7080826.420577567)
-8.494828704119174e+18,-2.2089007,53.5302253,27.0,2.0,POINT (-245893.6997564077 7081683.877112115)
-8.487524176619065e+18,-2.2523285,53.4762109,21.0,1.0,POINT (-250728.060344507 7071574.457759067)
-8.481553353151152e+18,-2.2243576,53.6003062,27.0,1.0,POINT (-247614.3539913408 7094819.563306441)
-8.476625482339824e+18,-2.2370814,53.4438836,86.0,2.0,POINT (-249030.7609369172 7065530.184192717)
-8.475299738797852e+18,-2.2611365,53.4384402,63.0,1.0,POINT (-251708.5624219195 7064512.877747201)
-8.473096651249391e+18,-2.2465732,53.5229627,53.0,2.0,POINT (-250087.3832764244 7080323.84772877)
-8.472326095571714e+18,-2.2329885,53.5211923,85.0,2.0,POINT (-248575.1413889394 7079992.349463855)
-8.45324945885382e+18,-2.2721914,53.5193117,150.0,4.0,POINT (-252939.1882575193 7079640.231991446)
-8.436177968601e+18,-2.2735779,53.5004329,102.0,1.0,POINT (-253093.532732532 7076106.292126842)
-8.42930819268001e+18,-2.235995,53.5193887,93.0,3.0,POINT (-248909.8234383176 7079654.648915642)
-8.415968172178247e+18,-2.2087945,53.5086533,185.0,1.0,POINT (-245881.8776275405 7077644.882843917)
-8.403350298740654e+18,-2.2509015,53.4896966,27.0,2.0,POINT (-250569.2074303768 7074097.256190342)
-8.399140149435923e+18,-2.2298843,53.5050192,36.0,1.0,POINT (-248229.5834261882 7076964.661077843)
-8.398713420418957e+18,-2.2074977,53.5517998,118.0,2.0,POINT (-245737.5185096611 7085725.397710468)
-8.395823324128239e+18,-2.223773,53.4897505,126.0,1.0,POINT (-247549.2766224103 7074107.340986408)
-8.394839221584287e+18,-2.2046919,53.5958473,60.0,2.0,POINT (-245425.178280027 7093983.156019561)
-8.393136667785629e+18,-2.2556014,53.5193484,21.0,2.0,POINT (-251092.3979040422 7079647.103431276)
-8.383818032595629e+18,-2.2333992,53.5957947,81.0,2.0,POINT (-248620.8603001805 7093973.289758167)
-8.376101175673822e+18,-2.2465627,53.5211651,59.0,2.0,POINT (-250086.2144218586 7079987.25651239)
-8.370927363866721e+18,-2.2796316,53.5040142,72.0,1.0,POINT (-253767.4275342151 7076776.557980871)
-8.367947633423935e+18,-2.2612524,53.4573159,85.0,9.0,POINT (-251721.4643499797 7068041.078435501)
-8.355812851061389e+18,-2.249389,53.4888009,51.0,3.0,POINT (-250400.8367004856 7073929.670829652)
-8.332816056464968e+18,-2.2611475,53.4402379,69.0,3.0,POINT (-251709.7869362303 7064848.831992262)
-8.329389541965859e+18,-2.2373624,53.4942185,38.0,1.0,POINT (-249062.0417113667 7074943.357167982)
-8.327860183878163e+18,-2.2389557,53.5094956,229.0,10.0,POINT (-249239.4070554119 7077802.550781257)
-8.31250627467962e+18,-2.2045398,53.5643885,38.0,1.0,POINT (-245408.2465870095 7088084.573090105)
-8.309256247635985e+18,-2.2406011,53.533761,86.0,8.0,POINT (-249422.5721444909 7082346.073701791)
-8.308877772341579e+18,-2.2420072,53.5157813,108.0,8.0,POINT (-249579.0984814815 7078979.253502314)
-8.304812958505617e+18,-2.2016487,53.5913584,58.0,1.0,POINT (-245086.4108056425 7093141.210449344)
-8.300058827610172e+18,-2.2720761,53.5013352,380.0,10.0,POINT (-252926.3531211045 7076275.158675588)
-8.294873076257838e+18,-2.270775,53.5336964,87.0,1.0,POINT (-252781.515329951 7082333.97435741)
-8.282859703397573e+18,-2.2642979,53.4627022,115.0,6.0,POINT (-252060.4878591474 7069048.160359163)
-8.275492292980668e+18,-2.2557857,53.5499085,64.0,3.0,POINT (-251112.9140847103 7085371.020773624)
-8.275324914638151e+18,-2.2179244,53.5248161,75.0,3.0,POINT (-246898.213446403 7080670.902159177)
-8.270876027677924e+18,-2.2854929,53.4788327,84.0,1.0,POINT (-254419.9044672674 7072064.860637171)
-8.265864934481e+18,-2.2389152,53.5023049,150.0,3.0,POINT (-249234.8986163855 7076456.643223328)
-8.249707509341392e+18,-2.2657535,53.4546094,143.0,7.0,POINT (-252222.5245104512 7067535.089632104)
-8.23151738683795e+18,-2.22228,53.4924498,84.0,2.0,POINT (-247383.0766224141 7074612.40173401)
-8.230560050219767e+18,-2.2538835,53.4842972,398.0,34.0,POINT (-250901.162152406 7073087.082740077)
-8.229617087490097e+18,-2.1938026,53.5275542,132.0,1.0,POINT (-244212.986951494 7081183.646974835)
-8.20875608847401e+18,-2.264069,53.4258498,76.0,4.0,POINT (-252035.0068295065 7062160.381570847)
-8.208563253743337e+18,-2.2859468,53.5462448,117.0,1.0,POINT (-254470.4323808682 7084684.590499256)
-8.205843240612577e+18,-2.2181279,53.5643645,105.0,4.0,POINT (-246920.8669608508 7088080.074721222)
-8.198773203240173e+18,-2.2705571,53.4995409,42.0,3.0,POINT (-252757.2588145664 7075939.356768237)
-8.186845054430959e+18,-2.2628528,53.4725928,368.0,38.0,POINT (-251899.6200624095 7070897.748551662)
-8.182759205304929e+18,-2.2552986,53.4690138,165.0,11.0,POINT (-251058.6903646835 7070228.409147561)
-8.181121437179366e+18,-2.2750214,53.4905423,28.0,2.0,POINT (-253254.2224180836 7074255.489805739)
-8.18067330895777e+18,-2.2915322,53.4806158,215.0,1.0,POINT (-255092.1962683701 7072398.403532508)
-8.173610513607495e+18,-2.2747888,53.4545889,75.0,5.0,POINT (-253228.3295062767 7067531.25721489)
-8.169434822984582e+18,-2.2253661,53.5059267,69.0,1.0,POINT (-247726.6197025119 7077134.51919906)
-8.163349853172639e+18,-2.2537064,53.4546356,136.0,6.0,POINT (-250881.4474720354 7067539.987650945)
-8.162522118794269e+18,-2.2117294,53.492469,11.0,1.0,POINT (-246208.5892020815 7074615.994323535)
-8.157629074887097e+18,-2.2122014,53.586846,89.0,3.0,POINT (-246261.1319971291 7092294.947320796)
-8.149199234697261e+18,-2.272226,53.5247047,45.0,1.0,POINT (-252943.0399116389 7080650.041763354)
-8.14856925354702e+18,-2.2737576,53.5282966,55.0,2.0,POINT (-253113.5368436743 7081322.676737797)
-8.147866334386927e+18,-2.2163748,53.5167294,89.0,2.0,POINT (-246725.7127637548 7079156.755940495)
-8.146062154448887e+18,-2.2745278,53.4141411,3.0,2.0,POINT (-253199.2751211561 7059973.254800186)
-8.139668355997371e+18,-2.2255094,53.5328916,94.0,2.0,POINT (-247742.5717842263 7082183.239796215)
-8.137965424027822e+18,-2.236065,53.5319723,51.0,4.0,POINT (-248917.6158020599 7082011.06352791)
-8.137919802818645e+18,-2.2300939,53.5436689,60.0,2.0,POINT (-248252.9159895734 7084202.005839936)
-8.129833349508e+18,-2.255412,53.4878893,135.0,14.0,POINT (-251071.3139940182 7073759.114214803)
-8.129782268592386e+18,-2.2540394,53.5103633,99.0,5.0,POINT (-250918.5168597501 7077964.976554805)
-8.127396880588302e+18,-2.2734968,53.4878492,177.0,7.0,POINT (-253084.504722441 7073751.611753878)
-8.124609231267766e+18,-2.2282123,53.4744617,342.0,2.0,POINT (-248043.4572389665 7071247.289960565)
-8.119074147974803e+18,-2.2211006,53.5553707,71.0,5.0,POINT (-247251.7864117906 7086394.528087347)
-8.114290052998914e+18,-2.2691693,53.5184197,151.0,5.0,POINT (-252602.7696242153 7079473.222256062)
-8.113172220134349e+18,-2.2258303,53.5931128,121.0,1.0,POINT (-247778.2942058919 7093470.257991377)
-8.110326490454577e+18,-2.2345365,53.52838,97.0,4.0,POINT (-248747.4639604471 7081338.295265455)
-8.105822237240066e+18,-2.2837461,53.4428829,81.0,2.0,POINT (-254225.4515823907 7065343.15553711)
-8.10374093982532e+18,-2.2253422,53.5014325,108.0,1.0,POINT (-247723.9591669016 7076293.368703861)
-8.102306198707342e+18,-2.2671408,53.4357304,3.0,1.0,POINT (-252376.958041061 7064006.497077662)
-8.099383334000059e+18,-2.2675478,53.5004465,75.0,1.0,POINT (-252422.2650706574 7076108.837356745)
-8.095452307037917e+18,-2.2450908,53.52746,135.0,8.0,POINT (-249922.3632629432 7081166.006250301)
-8.086981265581416e+18,-2.2716622,53.436619,43.0,5.0,POINT (-252880.2779870199 7064172.546314081)
-8.086586096738792e+18,-2.2378864,53.5876964,91.0,1.0,POINT (-249120.3731199929 7092454.42586547)
-8.085232327441485e+18,-2.2507582,53.465428,67.0,3.0,POINT (-250553.2553485312 7069557.854615686)
-8.082034606531322e+18,-2.2212555,53.5850319,58.0,1.0,POINT (-247269.0297994714 7091954.75340308)
-8.078303263230395e+18,-2.2752019,53.518406,68.0,1.0,POINT (-253274.3155848176 7079470.657223704)
-8.076969948941255e+18,-2.2192563,53.4906577,77.0,1.0,POINT (-247046.4798779706 7074277.081819036)
-8.075047445361914e+18,-2.2626251,53.4357404,69.0,3.0,POINT (-251874.2726161562 7064008.365719526)
-8.074337031922711e+18,-2.2120347,53.5535895,86.0,2.0,POINT (-246242.5750396334 7086060.752223372)
-8.068576163345805e+18,-2.236075,53.53377,14.0,2.0,POINT (-248918.7289968803 7082347.759370427)
-8.066209462661103e+18,-2.2253995,53.5122185,80.0,2.0,POINT (-247730.337773197 7078312.264759252)
-8.061922295749869e+18,-2.271823,53.4617865,168.0,15.0,POINT (-252898.1781599107 7068876.941996143)
-8.060254258082867e+18,-2.2583278,53.4717038,77.0,6.0,POINT (-251395.8993662832 7070731.483788366)
-8.060148060215459e+18,-2.2522271,53.459133,70.0,4.0,POINT (-250716.7725489751 7068380.809168641)
-8.051598583184013e+18,-2.2581695,53.4456375,3.0,1.0,POINT (-251378.2774921643 7065857.994920088)
-8.049644589488649e+18,-2.2582786,53.4636143,102.0,9.0,POINT (-251390.4224477311 7069218.709262445)
-8.044260108193428e+18,-2.2776715,53.4348075,63.0,7.0,POINT (-253549.2302035721 7063834.042009055)
-8.041497762459534e+18,-2.266232,53.5310101,33.0,1.0,POINT (-252275.7908830756 7081830.856495498)
-8.035898414552314e+18,-2.2449766,53.5076857,146.0,10.0,POINT (-249909.650578058 7077463.764194666)
-8.031543591423907e+18,-2.2150992,53.5625723,77.0,2.0,POINT (-246583.713618952 7087744.166226886)
-8.030801606999248e+18,-2.2791531,53.4312086,24.0,1.0,POINT (-253714.1611614171 7063161.579629659)
-8.024754255485509e+18,-2.2631535,53.5211297,101.0,5.0,POINT (-251933.0938309275 7079980.628190741)
-8.022021523900845e+18,-2.2643593,53.4725894,153.0,15.0,POINT (-252067.3228753997 7070897.112661804)
-8.001966456428032e+18,-2.2256194,53.5535646,57.0,1.0,POINT (-247754.816927206 7086056.086356874)
-8.001891278023598e+18,-2.2166135,53.5634684,49.0,1.0,POINT (-246752.2847239269 7087912.118694987)
-7.988193410721926e+18,-2.2524941,53.5040747,92.0,3.0,POINT (-250746.4948508233 7076787.881473763)
-7.983219759458e+18,-2.2567887,53.466314,169.0,13.0,POINT (-251224.5675381563 7069723.533800803)
-7.981186070251875e+18,-2.2598013,53.4663075,286.0,24.0,POINT (-251559.9286363404 7069722.318308885)
-7.967697472074746e+18,-2.2357752,53.4798401,196.0,4.0,POINT (-248885.3554161726 7072253.30101644)
-7.963577233589939e+18,-2.2748353,53.4617796,96.0,10.0,POINT (-253233.5058622478 7068875.651842331)
-7.960032706671597e+18,-2.2691522,53.5157233,78.0,3.0,POINT (-252600.8660610537 7078968.39492309)
-7.959964316177459e+18,-2.2479764,53.504983,71.0,6.0,POINT (-250243.5867868918 7076957.885545739)
-7.951475628238709e+18,-2.2614846,53.4950669,62.0,4.0,POINT (-251747.3127339003 7075102.112895264)
